onset_delay,rise_duration,decay_duration,plateau_duration,seed,noise_sigma,onset_threshold,c_baseline,c_peak,expected_onset_latency,expected_rise_time,expected_recovery_time,expected_dwell_approx,n_wcc_samples,peak_amplitude,dwell_time,switching_rate,mean_synchrony,onset_latency,rise_time,recovery_time,synchrony_entropy,bimodality_coefficient,fraction_above_threshold,inter_peak_cv,first_peak_time,onset_latency_imputed,rise_time_imputed,recovery_time_imputed,onset_defined,rise_defined,recovery_defined,_params
60.0,30.0,10.0,60.0,3005,0.3,0.5,0.15,0.85,60.0,30.0,10.0,100.0,271,0.9000702038439423,69.0,0.44280442804428044,0.33449657376827263,56.0,13.0,28.0,3.9021285171233373,0.5216724774258304,0.25830258302583026,0.5291502622129182,83.0,56.0,13.0,28.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
60.0,30.0,10.0,60.0,3006,0.3,0.5,0.15,0.85,60.0,30.0,10.0,100.0,271,0.9309729746542332,80.0,0.44280442804428044,0.1926675469367647,61.0,20.0,15.0,3.976799304378461,0.5368073540175797,0.2915129151291513,0.46153846153846156,83.0,61.0,20.0,15.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
60.0,30.0,10.0,60.0,3007,0.3,0.5,0.15,0.85,60.0,30.0,10.0,100.0,271,0.9494704029909227,75.0,0.44280442804428044,0.2754045781105963,67.0,10.0,7.0,3.788150455663361,0.6332472281150047,0.2767527675276753,0.41720865008260294,82.0,67.0,10.0,7.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
60.0,30.0,10.0,60.0,3008,0.3,0.5,0.15,0.85,60.0,30.0,10.0,100.0,271,0.8803662309203162,78.0,0.44280442804428044,0.21646134142336387,63.0,14.0,41.0,3.7908772636492203,0.7024949844984256,0.2878228782287823,0.22602965836656763,84.0,63.0,14.0,41.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
60.0,30.0,10.0,60.0,3009,0.3,0.5,0.15,0.85,60.0,30.0,10.0,100.0,271,0.9445460981473286,85.0,0.44280442804428044,0.27851377445209374,50.0,20.0,38.0,3.855764102705979,0.6770177891166198,0.3173431734317343,0.7030601575986767,84.0,50.0,20.0,38.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
60.0,30.0,10.0,60.0,3010,0.3,0.5,0.15,0.85,60.0,30.0,10.0,100.0,271,0.9137383374832355,65.0,0.44280442804428044,0.21753184713315024,64.0,3.0,37.0,3.7692033116290036,0.6930153466134074,0.25461254612546125,0.8074904434892902,81.0,64.0,3.0,37.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
60.0,30.0,10.0,60.0,3011,0.3,0.5,0.15,0.85,60.0,30.0,10.0,100.0,271,0.9050512057548952,74.0,0.44280442804428044,0.27882778409717085,63.0,7.0,19.0,3.7436859967461333,0.5868550999340048,0.2730627306273063,0.4877508325319071,81.0,63.0,7.0,19.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
60.0,30.0,10.0,60.0,3012,0.3,0.5,0.15,0.85,60.0,30.0,10.0,100.0,271,0.9131043890275341,87.0,0.44280442804428044,0.28401108369380174,58.0,9.0,52.0,3.8322975621968642,0.7400054172056033,0.30996309963099633,0.3333333333333333,84.0,58.0,9.0,52.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
60.0,30.0,10.0,60.0,3013,0.3,0.5,0.15,0.85,60.0,30.0,10.0,100.0,271,0.9032515169907891,76.0,0.44280442804428044,0.2680298200077889,63.0,9.0,42.0,3.8646322173905796,0.6808250321279745,0.28044280442804426,0.28929875842508834,79.0,63.0,9.0,42.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
60.0,30.0,10.0,60.0,3014,0.3,0.5,0.15,0.85,60.0,30.0,10.0,100.0,271,0.9173152379785512,44.5,0.8856088560885609,0.3104100289876831,37.0,9.0,16.0,4.103117673598004,0.6395482592617963,0.30996309963099633,1.7209897023386151,38.0,37.0,9.0,16.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
60.0,30.0,10.0,60.0,3015,0.3,0.5,0.15,0.85,60.0,30.0,10.0,100.0,271,0.9065950079371404,87.0,0.44280442804428044,0.26841515446714426,59.0,17.0,50.0,3.978081374866625,0.6786336291552031,0.3210332103321033,0.4244711783501914,83.0,59.0,17.0,50.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
60.0,30.0,10.0,60.0,3016,0.3,0.5,0.15,0.85,60.0,30.0,10.0,100.0,271,0.8703727157844745,78.0,0.44280442804428044,0.21032036279486307,64.0,7.0,31.0,3.7548775294004217,0.7148216783968159,0.2915129151291513,0.6177830477775091,85.0,64.0,7.0,31.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
60.0,30.0,10.0,60.0,3017,0.3,0.5,0.15,0.85,60.0,30.0,10.0,100.0,271,0.9041382888622135,75.0,0.44280442804428044,0.23667334473430748,65.0,11.0,33.0,3.924007195430557,0.7449488869376657,0.2730627306273063,0.4244711783501914,90.0,65.0,11.0,33.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
60.0,30.0,10.0,60.0,3018,0.3,0.5,0.15,0.85,60.0,30.0,10.0,100.0,271,0.9307008951988804,92.0,0.44280442804428044,0.3715152710222152,58.0,27.0,28.0,3.9555604638914597,0.7034270802060038,0.33948339483394835,0.4006832280052379,91.0,58.0,27.0,28.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
60.0,30.0,10.0,60.0,3019,0.3,0.5,0.15,0.85,60.0,30.0,10.0,100.0,271,0.9025657567682287,77.0,0.44280442804428044,0.20580300533875617,69.0,9.0,16.0,3.8234944168664904,0.6551464692753222,0.2693726937269373,0.5253635136373357,85.0,69.0,9.0,16.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
60.0,30.0,10.0,60.0,3020,0.3,0.5,0.15,0.85,60.0,30.0,10.0,100.0,271,0.8838318469460311,71.0,0.44280442804428044,0.22170107633080666,65.0,11.0,11.0,3.7543053699854583,0.7740723193960747,0.25830258302583026,0.5070392952039392,87.0,65.0,11.0,11.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
60.0,30.0,10.0,60.0,3021,0.3,0.5,0.15,0.85,60.0,30.0,10.0,100.0,271,0.8822851242535407,81.0,0.44280442804428044,0.23996055637138808,63.0,14.0,15.0,3.931748269153182,0.7188625293443108,0.2952029520295203,0.22058823529411767,91.0,63.0,14.0,15.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
60.0,30.0,10.0,60.0,3022,0.3,0.5,0.15,0.85,60.0,30.0,10.0,100.0,271,0.9348478871351829,78.0,0.44280442804428044,0.33558278830294996,63.0,6.0,47.0,3.693032846217744,0.735133652673921,0.2952029520295203,0.6632565846278152,83.0,63.0,6.0,47.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
60.0,30.0,10.0,60.0,3023,0.3,0.5,0.15,0.85,60.0,30.0,10.0,100.0,271,0.9143797464777093,84.0,0.44280442804428044,0.2949593018756786,54.0,13.0,13.0,3.630265263315631,0.7189531004676549,0.30996309963099633,0.2659080117391552,84.0,54.0,13.0,13.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
60.0,30.0,10.0,60.0,3024,0.3,0.5,0.15,0.85,60.0,30.0,10.0,100.0,271,0.9085327834695467,95.0,0.44280442804428044,0.30181009799668,53.0,11.0,11.0,3.8982495831946973,0.6354758705317191,0.33579335793357934,0.43266615305567874,87.0,53.0,11.0,11.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
60.0,30.0,10.0,60.0,3025,0.3,0.5,0.15,0.85,60.0,30.0,10.0,100.0,271,0.8941869140789114,79.0,0.44280442804428044,0.13841697584109394,62.0,6.0,43.0,3.7892286624134295,0.7773706750548595,0.2878228782287823,0.6896852531358206,82.0,62.0,6.0,43.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
60.0,30.0,10.0,60.0,3026,0.3,0.5,0.15,0.85,60.0,30.0,10.0,100.0,271,0.8964621173725258,82.0,0.44280442804428044,0.26827852319232265,63.0,11.0,23.0,4.057888777349463,0.5844280887308801,0.30996309963099633,0.2523360247522242,84.0,63.0,11.0,23.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
60.0,30.0,10.0,60.0,3027,0.3,0.5,0.15,0.85,60.0,30.0,10.0,100.0,271,0.913918839973571,77.0,0.44280442804428044,0.30307223893818447,64.0,9.0,31.0,3.9390639282421582,0.6748426890618905,0.2915129151291513,0.2776643759450143,85.0,64.0,9.0,31.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
60.0,30.0,10.0,60.0,3028,0.3,0.5,0.15,0.85,60.0,30.0,10.0,100.0,271,0.9138645291818108,85.0,0.44280442804428044,0.36501140645669183,54.0,9.0,23.0,3.875193830404393,0.5555592330291003,0.31365313653136534,1.7847701082353697,82.0,54.0,9.0,23.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
60.0,30.0,10.0,60.0,3029,0.3,0.5,0.15,0.85,60.0,30.0,10.0,100.0,271,0.9572865943810022,74.0,0.44280442804428044,0.204187682581216,68.0,8.0,43.0,3.903112861284961,0.5101754114265169,0.2767527675276753,0.529878412451578,87.0,68.0,8.0,43.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
60.0,30.0,30.0,60.0,3000,0.3,0.5,0.15,0.85,60.0,30.0,30.0,120.0,271,0.8612647195565756,108.0,0.44280442804428044,0.3119899558591837,47.0,23.0,65.0,3.972557524579854,0.686197305254868,0.39114391143911437,0.3651483716701107,98.0,47.0,23.0,65.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
60.0,30.0,30.0,60.0,3001,0.3,0.5,0.15,0.85,60.0,30.0,30.0,120.0,271,0.9077935960504269,81.0,0.44280442804428044,0.2328699711378309,64.0,7.0,51.0,3.651590864570335,0.5843303237894999,0.30996309963099633,0.5102750462616904,88.0,64.0,7.0,51.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
60.0,30.0,30.0,60.0,3002,0.3,0.5,0.15,0.85,60.0,30.0,30.0,120.0,271,0.8959451440548972,87.0,0.44280442804428044,0.2920207926647321,64.0,13.0,31.0,3.8546253942784663,0.6777067983868638,0.2988929889298893,0.35884831389172556,88.0,64.0,13.0,31.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
60.0,30.0,30.0,60.0,3003,0.3,0.5,0.15,0.85,60.0,30.0,30.0,120.0,271,0.8785343292872326,79.0,0.44280442804428044,0.2468759064812192,67.0,12.0,20.0,3.9053027837337804,0.6657020648300808,0.3025830258302583,0.42956955603092856,94.0,67.0,12.0,20.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
60.0,30.0,30.0,60.0,3004,0.3,0.5,0.15,0.85,60.0,30.0,30.0,120.0,271,0.9136765403786984,86.0,0.44280442804428044,0.2987286932032419,64.0,14.0,39.0,3.993620018323762,0.6411710568444345,0.3062730627306273,0.25608954301843817,93.0,64.0,14.0,39.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
60.0,30.0,30.0,60.0,3005,0.3,0.5,0.15,0.85,60.0,30.0,30.0,120.0,271,0.9000702038439421,85.0,0.44280442804428044,0.37266634898009976,56.0,13.0,35.0,3.9777208394447965,0.5007272804479931,0.3210332103321033,0.40824829046386296,88.0,56.0,13.0,35.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
60.0,30.0,30.0,60.0,3006,0.3,0.5,0.15,0.85,60.0,30.0,30.0,120.0,271,0.9309729746542346,90.0,0.44280442804428044,0.22730148352632462,61.0,20.0,27.0,4.002610077270405,0.5632508966411602,0.33210332103321033,0.595843591724218,98.0,61.0,20.0,27.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
60.0,30.0,30.0,60.0,3007,0.3,0.5,0.15,0.85,60.0,30.0,30.0,120.0,271,0.9490667386847524,85.0,0.44280442804428044,0.30621625931812474,67.0,10.0,18.0,3.824431653668712,0.6344466048485136,0.31365313653136534,0.356277045756997,98.0,67.0,10.0,18.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
60.0,30.0,30.0,60.0,3008,0.3,0.5,0.15,0.85,60.0,30.0,30.0,120.0,271,0.8803662309203163,84.0,0.44280442804428044,0.2483651767170299,63.0,14.0,51.0,3.6911262814364263,0.7090239471504532,0.30996309963099633,0.24,92.0,63.0,14.0,51.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
60.0,30.0,30.0,60.0,3009,0.3,0.5,0.15,0.85,60.0,30.0,30.0,120.0,271,0.9445460981473282,96.0,0.44280442804428044,0.3206132588450413,50.0,20.0,43.0,3.88657788303533,0.6474903773328516,0.35793357933579334,0.7030601575986767,84.0,50.0,20.0,43.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
60.0,30.0,30.0,60.0,3010,0.3,0.5,0.15,0.85,60.0,30.0,30.0,120.0,271,0.9137383374832364,79.0,0.44280442804428044,0.2636581459786464,64.0,3.0,44.0,3.9322886687277028,0.6444026739298235,0.2952029520295203,0.8905071113988338,88.0,64.0,3.0,44.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
60.0,30.0,30.0,60.0,3011,0.3,0.5,0.15,0.85,60.0,30.0,30.0,120.0,271,0.9050512057548933,84.0,0.44280442804428044,0.3141312093690264,63.0,7.0,29.0,3.8259827736572385,0.5598606493017163,0.3062730627306273,0.46109005932266983,87.0,63.0,7.0,29.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
60.0,30.0,30.0,60.0,3012,0.3,0.5,0.15,0.85,60.0,30.0,30.0,120.0,271,0.9131043890275333,97.0,0.44280442804428044,0.30806690399270137,58.0,9.0,63.0,3.813357969059225,0.7535965645720971,0.35793357933579334,0.3401506715249037,89.0,58.0,9.0,63.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
60.0,30.0,30.0,60.0,3013,0.3,0.5,0.15,0.85,60.0,30.0,30.0,120.0,271,0.9032515169907902,81.0,0.44280442804428044,0.30438798564818,63.0,9.0,54.0,3.966077116993469,0.7324051641800171,0.3025830258302583,0.3174901573277509,88.0,63.0,9.0,54.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
60.0,30.0,30.0,60.0,3014,0.3,0.5,0.15,0.85,60.0,30.0,30.0,120.0,271,0.9173152379785504,50.5,0.8856088560885609,0.35794213437388334,37.0,9.0,24.0,4.077121264636555,0.5828698541674509,0.33210332103321033,1.7209897023386151,38.0,37.0,9.0,24.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
60.0,30.0,30.0,60.0,3015,0.3,0.5,0.15,0.85,60.0,30.0,30.0,120.0,271,0.9065950079371401,91.0,0.44280442804428044,0.28389823399954345,59.0,17.0,65.0,3.8887772502645843,0.7102049328105347,0.34317343173431736,0.36917216666842495,96.0,59.0,17.0,65.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
60.0,30.0,30.0,60.0,3016,0.3,0.5,0.15,0.85,60.0,30.0,30.0,120.0,271,0.8703727157844753,87.0,0.44280442804428044,0.23334655142443567,64.0,7.0,41.0,3.737882073842242,0.7326940492211543,0.3247232472324723,0.5640760748177662,101.0,64.0,7.0,41.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
60.0,30.0,30.0,60.0,3017,0.3,0.5,0.15,0.85,60.0,30.0,30.0,120.0,271,0.9041382888622143,82.0,0.44280442804428044,0.26711375331529463,65.0,11.0,44.0,3.871377760734293,0.7490108824226994,0.3025830258302583,0.4428074427700477,90.0,65.0,11.0,44.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
60.0,30.0,30.0,60.0,3018,0.3,0.5,0.15,0.85,60.0,30.0,30.0,120.0,271,0.9307008951988814,97.0,0.44280442804428044,0.39234321907174063,58.0,27.0,41.0,3.926292897061413,0.7203358105300286,0.36162361623616235,0.41060326511404427,100.0,58.0,27.0,41.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
60.0,30.0,30.0,60.0,3019,0.3,0.5,0.15,0.85,60.0,30.0,30.0,120.0,271,0.9025657567682294,78.0,0.44280442804428044,0.2147291857448682,69.0,9.0,21.0,3.7829994049628115,0.6593355951718368,0.2878228782287823,0.5,94.0,69.0,9.0,21.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
60.0,30.0,30.0,60.0,3020,0.3,0.5,0.15,0.85,60.0,30.0,30.0,120.0,271,0.8889956813801438,86.0,0.44280442804428044,0.2585427104563828,65.0,11.0,10.0,3.862476056654096,0.7573394897936918,0.31365313653136534,0.5511676516633336,91.0,65.0,11.0,10.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
60.0,30.0,30.0,60.0,3021,0.3,0.5,0.15,0.85,60.0,30.0,30.0,120.0,271,0.8822851242535406,91.0,0.44280442804428044,0.26980376087437674,63.0,14.0,27.0,3.865065640584389,0.7312062979766251,0.33579335793357934,0.25608954301843817,95.0,63.0,14.0,27.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
60.0,30.0,30.0,60.0,3022,0.3,0.5,0.15,0.85,60.0,30.0,30.0,120.0,271,0.9348478871351821,86.0,0.44280442804428044,0.36792441314357416,63.0,6.0,52.0,3.7423364646490613,0.6970648624816059,0.31365313653136534,0.7983915778182976,95.0,63.0,6.0,52.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
60.0,30.0,30.0,60.0,3023,0.3,0.5,0.15,0.85,60.0,30.0,30.0,120.0,271,0.9153443884293263,88.0,0.44280442804428044,0.3182659956156897,54.0,13.0,17.0,3.64611192312117,0.6901397855411535,0.3173431734317343,0.2927700218845599,89.0,54.0,13.0,17.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
60.0,30.0,30.0,60.0,3024,0.3,0.5,0.15,0.85,60.0,30.0,30.0,120.0,271,0.920657733108426,98.0,0.44280442804428044,0.32898738227909485,53.0,12.0,16.0,3.8513316903454466,0.6483140905521685,0.34686346863468637,0.4165977904505309,101.0,53.0,12.0,16.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
60.0,30.0,30.0,60.0,3025,0.3,0.5,0.15,0.85,60.0,30.0,30.0,120.0,271,0.894186914078912,91.0,0.44280442804428044,0.1709532017606984,62.0,6.0,49.0,3.684519143644922,0.7928263838550236,0.33948339483394835,0.8485281374238569,95.0,62.0,6.0,49.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
60.0,30.0,30.0,60.0,3026,0.3,0.5,0.15,0.85,60.0,30.0,30.0,120.0,271,0.8964621173725255,95.0,0.44280442804428044,0.2910641645878812,63.0,11.0,36.0,4.042918375110107,0.6301107537182379,0.36162361623616235,0.08,94.0,63.0,11.0,36.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
60.0,30.0,30.0,60.0,3027,0.3,0.5,0.15,0.85,60.0,30.0,30.0,120.0,271,0.9139188399735718,81.0,0.44280442804428044,0.32689143028753453,64.0,9.0,43.0,3.9326589791470865,0.6730135641365167,0.3062730627306273,0.28463752127665554,96.0,64.0,9.0,43.0,1,1,1,"{'threshold': 0.5, 'hz': 1.0, 'wcc_window_sec': 30.0, 'timing_imputation_rule': 'undefined event timing -> wcc_window_sec; continuous event-only timing -> NaN'}"
