noise_ratio,coupling,seed,onset_threshold,n_surrogates,surrogate_method,obs_mean_synchrony,p_mean_synchrony,null_mean_mean_synchrony,null_sd_mean_synchrony,obs_peak_amplitude,p_peak_amplitude,null_mean_peak_amplitude,null_sd_peak_amplitude,obs_dwell_time,p_dwell_time,null_mean_dwell_time,null_sd_dwell_time,obs_switching_rate,p_switching_rate,null_mean_switching_rate,null_sd_switching_rate,obs_bimodality_coefficient,p_bimodality_coefficient,null_mean_bimodality_coefficient,null_sd_bimodality_coefficient,p_onset_defined,p_recovery_defined,obs_onset_defined,obs_recovery_defined
0.05,0.6,1014,0.5,99,prtf,0.4613349059754206,0.01,0.0030071625313234486,0.1658626620535188,0.8720750690610364,0.01,0.5680901533580546,0.14688315867900514,32.0,0.04,20.097060066757034,4.125870358284609,1.5498154981549817,0.06,2.6970815162697086,0.5581075078482295,0.5375456615717269,0.12,0.4615332044514173,0.05747572996861508,1.0,1.0,1.0,1.0
0.05,0.6,1015,0.5,99,prtf,0.51549490932899,0.01,-0.008082046217236698,0.14975165644252872,0.8716443524285996,0.01,0.5883414985230001,0.14585323192545835,34.25,0.42,28.938616321949656,7.470873612336244,1.5498154981549817,0.28,2.220731298222073,0.5445816159894367,0.46764381702126046,0.65,0.48107877143918343,0.06794573908258703,1.0,1.0,1.0,1.0
0.05,0.6,1016,0.5,99,prtf,0.47730872970681115,0.01,0.0063763145988321975,0.1768364124039123,0.8574131208571165,0.01,0.5814381784978462,0.1519445124479115,46.0,0.32,34.954713804713805,10.61484943716674,1.3284132841328413,0.76,1.6616347981661637,0.4684640153872396,0.4526581502604505,0.6,0.47486914189998236,0.06366386001189134,1.0,1.0,1.0,1.0
0.05,0.6,1017,0.5,99,prtf,0.5397710789986774,0.01,-0.002557526447001422,0.10630075066974543,0.8465943947728378,0.01,0.5534921252572809,0.11077205964784646,32.6,0.5,40.50666185666186,12.345877842669497,1.992619926199262,0.5,1.6616347981661637,0.4663236651042384,0.5761057284996557,0.08,0.4732258991593669,0.068778052860753,1.0,1.0,1.0,1.0
0.05,0.6,1018,0.5,99,prtf,0.4854119963562999,0.01,0.025470923178733552,0.15848999896745808,0.8654456101977435,0.01,0.5694922767867566,0.14187648936980599,35.75,0.34,30.522991822991827,7.34194946770927,1.7712177121771218,1.0,1.8942189421894222,0.4102282858902208,0.549509478124225,0.07,0.45962357929349484,0.05520153364363568,1.0,1.0,1.0,1.0
0.05,0.6,1019,0.5,99,prtf,0.4374296016881074,0.01,0.019086569712171875,0.16525735404100814,0.9022514800779287,0.01,0.592747002063888,0.1377023122768474,43.666666666666664,0.1,25.97791005291005,6.827921632964217,1.3284132841328413,0.24,2.095493682209549,0.42235299946562205,0.5253974768723741,0.22,0.478611957415774,0.06636420543208757,1.0,1.0,1.0,1.0
0.05,0.6,1020,0.5,99,prtf,0.4915984722528601,0.01,-0.00291557778105459,0.11772694411562794,0.8985049925319726,0.01,0.612682318820377,0.12407289425095266,34.0,0.18,24.520430495430492,4.725051910487471,1.7712177121771218,0.36,2.3549144582354913,0.41294119757545616,0.5917943978649315,0.09,0.48721525819182865,0.06785082485219522,1.0,1.0,1.0,1.0
0.05,0.6,1021,0.5,99,prtf,0.4397332988723771,0.01,0.020803849353128786,0.1217973085568973,0.8452900765301083,0.01,0.6023908918956099,0.10311146378270784,24.5,0.64,23.937983004649674,4.4408818995271835,2.4354243542435423,0.86,2.5338253382533824,0.43851627502552293,0.5782317348432823,0.08,0.4832028979726123,0.06214107290324712,1.0,1.0,1.0,1.0
0.05,0.6,1022,0.5,99,prtf,0.49702655519861494,0.01,0.0009242952560536579,0.18889362723781788,0.8569282543612415,0.01,0.5636241951334761,0.14607161422144843,35.75,0.08,22.79519801186468,4.92287461649605,1.5498154981549817,0.02,2.6523537962652357,0.4899719985358935,0.5889436856021217,0.07,0.4741099271254388,0.0632843653400793,1.0,1.0,1.0,1.0
0.05,0.6,1023,0.5,99,prtf,0.3989231306037049,0.01,-0.026845932472159797,0.14116901765799844,0.9109699800462939,0.01,0.5564476206789376,0.1435844105262035,39.5,0.14,23.130976430976432,6.967314363871998,0.8856088560885609,0.2,1.6571620261657163,0.43981630120300325,0.492413512152016,0.42,0.4825429720612023,0.0641949731079451,1.0,1.0,1.0,1.0
0.05,0.6,1024,0.5,99,prtf,0.5680388798786402,0.01,-0.04084102508611962,0.18886451711176006,0.869883222226206,0.01,0.5655128389790736,0.1515229646073363,37.4,0.44,33.82716450216451,7.453074111066047,2.2140221402214024,1.0,2.19389466621939,0.4451600597570021,0.5412430123828688,0.25,0.4865931352745163,0.0665629920128611,1.0,1.0,1.0,1.0
0.05,0.6,1025,0.5,99,prtf,0.5233373971622364,0.01,-0.009589662827487402,0.1458854866570679,0.9219694202566013,0.01,0.6059029860152796,0.13448768725434063,28.2,0.12,20.379268879268878,3.5225866467593185,2.2140221402214024,0.2,3.0616124343061615,0.4797179624049887,0.4539002875826221,0.71,0.48405947008184,0.061165179987247874,1.0,1.0,1.0,1.0
0.05,0.6,1026,0.5,99,prtf,0.413374148209346,0.01,0.009482448353894168,0.1396908144694939,0.8949011598759641,0.01,0.6270795861417626,0.13666734703864136,34.333333333333336,0.08,19.5988455988456,5.568166653576648,1.1070110701107012,0.02,2.408587722240859,0.60283757851883,0.5422346955612766,0.2,0.4813632268993968,0.07138066384696987,1.0,1.0,1.0,1.0
0.05,0.6,1027,0.5,99,prtf,0.4492170032009179,0.01,-0.005350479342034571,0.1281636871098428,0.9096029100029439,0.01,0.6343479772710946,0.11448703622333277,35.333333333333336,0.06,22.799903799903802,4.351971126013991,1.1070110701107012,0.02,2.0530023482053004,0.36724691176550744,0.6363719264306579,0.02,0.4841123143399188,0.06571248776408935,1.0,1.0,1.0,1.0
0.05,0.6,1028,0.5,99,prtf,0.5452462992315865,0.01,0.002538861671400804,0.18079709201648322,0.8497641589757179,0.01,0.6031342134069331,0.15220036784133967,30.0,0.26,25.18981627239203,4.781449633600607,2.6568265682656826,0.92,2.8938834842893884,0.5023445336623276,0.5579893971515585,0.12,0.4852273686849777,0.05684647617507641,1.0,1.0,1.0,1.0
0.05,0.6,1029,0.5,99,prtf,0.5623122057894657,0.01,0.022641441225792522,0.13471409834111336,0.922717761260401,0.01,0.652679592869233,0.11433709464220267,78.5,0.02,30.30619288119288,6.667816149296054,0.8856088560885609,0.02,2.2632226322263223,0.4643693314822402,0.615701702504526,0.03,0.4927930443056497,0.06402198884518752,1.0,1.0,1.0,1.0
0.1,0.0,1000,0.5,99,prtf,-0.09422177965215114,0.96,0.002835717265450371,0.062273035938593006,0.27097132833596965,0.84,0.37201371233744096,0.09872204321263743,,,,,0.0,1.0,0.0,0.0,0.4112833021333464,0.72,0.44785484776712414,0.062307014296365586,1.0,1.0,1.0,1.0
0.1,0.0,1001,0.5,99,prtf,0.10293392236567774,0.05,-0.0005280651942207556,0.05999868785082712,0.37578793868092786,0.49,0.37098235817958586,0.09518630334476286,,,,,0.0,1.0,0.0,0.0,0.47671435817199265,0.32,0.4508064007439361,0.06345078109960393,1.0,1.0,1.0,1.0
0.1,0.0,1002,0.5,99,prtf,0.020815984667395364,0.32,0.0013606359547432717,0.05803493436698939,0.3979750866679119,0.42,0.38169365585799964,0.10059188592793694,,,,,0.0,1.0,0.0,0.0,0.5241204610149977,0.16,0.44944385468135756,0.07217112451615706,1.0,1.0,1.0,1.0
0.1,0.0,1003,0.5,99,prtf,-0.11782015413258838,0.98,0.008757818315033174,0.05530927992207915,0.2666140769952072,0.94,0.373546924921645,0.08879722509865096,,,,,0.0,1.0,0.0,0.0,0.3814517825365157,0.83,0.44289660265937175,0.06899568020395136,1.0,1.0,1.0,1.0
0.1,0.0,1004,0.5,99,prtf,-0.04870845260724411,0.79,-0.0015765147338898447,0.05972485664738942,0.31236630393684334,0.69,0.3733868229587265,0.10063375468163895,,,,,0.0,1.0,0.0,0.0,0.4629455723423065,0.35,0.446547528721645,0.07112471141069598,1.0,1.0,1.0,1.0
0.1,0.0,1005,0.5,99,prtf,0.02547390364726741,0.39,0.005356179911040744,0.05550631397830293,0.3180976916803012,0.72,0.3770164261651041,0.09611783284046305,,,,,0.0,1.0,0.0,0.0,0.4666540558902938,0.39,0.4477508302432839,0.06390282505274499,1.0,1.0,1.0,1.0
0.1,0.0,1006,0.5,99,prtf,0.01193670374752807,0.47,0.0003402086364250184,0.06446902233787978,0.5363036556678706,0.07,0.37533867543187444,0.09805006198359706,7.0,0.04081632653061224,2.6666666666666665,1.404147857482879,0.44280442804428044,0.96,0.21245667002124569,0.22121957656971486,0.4519654500477113,0.39,0.4420885892528478,0.06320673627581605,1.0,1.0,1.0,1.0
0.1,0.0,1007,0.5,99,prtf,0.051661517220993915,0.23,0.004625864184303308,0.06093930554031025,0.32090120994121607,0.72,0.3872804944564858,0.09370426186317338,,,,,0.0,1.0,0.0,0.0,0.41875934109299773,0.66,0.44694413722932863,0.06325973777680477,1.0,1.0,1.0,1.0
0.1,0.0,1008,0.5,99,prtf,0.03542449832810619,0.28,-0.007194273861802421,0.05993800820116847,0.4607007824110237,0.15,0.35665861621735273,0.09071667038313873,,,,,0.0,1.0,0.0,0.0,0.5387119249553035,0.06,0.43983510915263124,0.05901979022831789,1.0,1.0,1.0,1.0
0.1,0.0,1009,0.5,99,prtf,0.05295479437508335,0.28,0.009356643400177707,0.06105602562318387,0.3515639569939979,0.59,0.3782168172177755,0.09598823847066587,,,,,0.0,1.0,0.0,0.0,0.4925735642089292,0.22,0.44444659103297496,0.06826013286055696,1.0,1.0,1.0,1.0
0.1,0.0,1010,0.5,99,prtf,-0.03171599193345217,0.79,0.009320416237654191,0.05632672795239087,0.28505203934865,0.85,0.37159283360641704,0.0929347154932624,,,,,0.0,1.0,0.0,0.0,0.4808866175919229,0.23,0.4380345278323613,0.06496174243772251,1.0,1.0,1.0,1.0
0.1,0.0,1011,0.5,99,prtf,0.04404213912228307,0.2,0.0019348329321605944,0.0494272207199016,0.556329840845212,0.06,0.3717981957429031,0.08848375946521936,4.0,0.58,6.46969696969697,3.137022328723385,0.44280442804428044,1.0,0.4875321480487534,0.1448720382753241,0.5658772808309431,0.06,0.4549670548148534,0.06814269603868474,1.0,1.0,1.0,1.0
0.1,0.0,1012,0.5,99,prtf,0.02949915852081448,0.2,-0.009345454776439341,0.05153872642017927,0.3450698907760491,0.54,0.3711313099413841,0.09266491587779187,,,,,0.0,1.0,0.0,0.0,0.39921442974565724,0.75,0.44429236109837633,0.0656571025897023,1.0,1.0,1.0,1.0
0.1,0.0,1013,0.5,99,prtf,-0.030738704150890254,0.71,-0.0005832631060081964,0.052609150357429774,0.35530419300081334,0.53,0.3692862584436308,0.0916084411283319,,,,,0.0,1.0,0.0,0.0,0.4855656958643801,0.26,0.44446255255064565,0.05870641674692465,1.0,1.0,1.0,1.0
0.1,0.0,1014,0.5,99,prtf,-0.009541452114326726,0.59,0.0016399183717322235,0.059686261104861665,0.4002142032229665,0.44,0.3732423047950701,0.10384890780574092,,,,,0.0,1.0,0.0,0.0,0.43587483936629706,0.67,0.4587229341214503,0.060236945966792715,1.0,1.0,1.0,1.0
0.1,0.0,1015,0.5,99,prtf,-0.022155265915845046,0.69,3.221219120926966e-05,0.048752167055691104,0.3720227434494136,0.46,0.3549277327718678,0.09012089449013429,,,,,0.0,1.0,0.0,0.0,0.4382826944048032,0.53,0.44614035177322536,0.06827946781692745,1.0,1.0,1.0,1.0
0.1,0.0,1016,0.5,99,prtf,-0.0046851888276241566,0.62,0.011420555295571169,0.05367175858178128,0.34193244007950463,0.67,0.38495461529387665,0.10192399398250303,,,,,0.0,1.0,0.0,0.0,0.3825800231717396,0.77,0.43614744835517366,0.07406940750332863,1.0,1.0,1.0,1.0
0.1,0.0,1017,0.5,99,prtf,0.05805581748061121,0.16,0.005650340648824372,0.05509091855518506,0.4230470272004492,0.29,0.37911036193754644,0.07696843443781275,,,,,0.0,1.0,0.0,0.0,0.49671241125242266,0.22,0.44865572335098797,0.07434222423095495,1.0,1.0,1.0,1.0
0.1,0.0,1018,0.5,99,prtf,-0.07646180646760736,0.93,0.00042024558090483614,0.056644861479786666,0.302486183731446,0.75,0.3597294942253876,0.08571627937489901,,,,,0.0,1.0,0.0,0.0,0.4283538836844651,0.58,0.4513358698975924,0.06862309747007572,1.0,1.0,1.0,1.0
0.1,0.0,1019,0.5,99,prtf,-0.004734896177634969,0.52,0.0031553720830865086,0.05687677188632394,0.5103508564749991,0.08,0.3760935251457692,0.0815640451486529,,,,,0.0,1.0,0.0,0.0,0.4934576016279128,0.32,0.45914723085623066,0.059725911605122625,1.0,1.0,1.0,1.0
0.1,0.0,1020,0.5,99,prtf,-0.025048740664009826,0.65,-0.006421795563814197,0.05435461299438945,0.2454816195969672,0.89,0.3589758547672836,0.0941785691579701,,,,,0.0,1.0,0.0,0.0,0.4953869165142222,0.28,0.45807443457131475,0.07013179270072806,1.0,1.0,1.0,1.0
0.1,0.0,1021,0.5,99,prtf,-0.11913672767453773,0.97,0.0020524153238396497,0.06218229714374397,0.34683295741770487,0.69,0.3890761208071587,0.09017983335153269,,,,,0.0,1.0,0.0,0.0,0.5148260095195026,0.16,0.4402131738283382,0.06784285193723966,1.0,1.0,1.0,1.0
0.1,0.0,1022,0.5,99,prtf,-0.009967117469840909,0.58,-0.0004860384524236675,0.049835458542797334,0.4688172124175668,0.15,0.3784659658318734,0.08779354814551653,,,,,0.0,1.0,0.0,0.0,0.4648738903368796,0.44,0.45066847777113406,0.07230261234897391,1.0,1.0,1.0,1.0
0.1,0.0,1023,0.5,99,prtf,-0.06911290595226381,0.92,0.005761450205419,0.05894969867339781,0.22276153970746282,0.97,0.38188829610540764,0.0925822381314338,,,,,0.0,1.0,0.0,0.0,0.494439414022518,0.27,0.44545731924045107,0.07446668952889333,1.0,1.0,1.0,1.0
0.1,0.0,1024,0.5,99,prtf,0.022932311686538635,0.28,-0.0075986280526318326,0.05212182309515153,0.27978665755739424,0.8,0.36027918493923045,0.09430510710846059,,,,,0.0,1.0,0.0,0.0,0.5593164509348372,0.09,0.4564592043074976,0.0652949580730639,1.0,1.0,1.0,1.0
0.1,0.0,1025,0.5,99,prtf,0.02538527990353476,0.38,0.005303229558135092,0.06535065648216519,0.3229479977856015,0.68,0.37871468971707856,0.10452205413170806,,,,,0.0,1.0,0.0,0.0,0.44946598683128564,0.45,0.44789653746616587,0.07105917601289441,1.0,1.0,1.0,1.0
0.1,0.0,1026,0.5,99,prtf,-0.09856029101376594,0.96,0.0008472835990171706,0.05468807716135881,0.22486292334229513,0.94,0.3664278420472592,0.08903053392734066,,,,,0.0,1.0,0.0,0.0,0.3547390169072275,0.95,0.4559652495114775,0.0745727825808298,1.0,1.0,1.0,1.0
0.1,0.0,1027,0.5,99,prtf,-0.016129997399194886,0.64,-0.0022668976080531763,0.046943548310598604,0.2777276210600502,0.86,0.3713944176857572,0.09010700525515244,,,,,0.0,1.0,0.0,0.0,0.4328777813495993,0.67,0.4591725889518515,0.06633260306652303,1.0,1.0,1.0,1.0
0.1,0.0,1028,0.5,99,prtf,0.08147383407588386,0.17,0.006769320196624888,0.06586159721138586,0.386180427778565,0.46,0.3788957901787037,0.09870737128051041,,,,,0.0,1.0,0.0,0.0,0.5811110425173198,0.05,0.45243145178806027,0.06694386401723405,1.0,1.0,1.0,1.0
0.1,0.0,1029,0.5,99,prtf,0.05744991968303881,0.17,0.010622834391491266,0.05506887524288856,0.4606121465109514,0.17,0.38056212498805414,0.08229716800893365,,,,,0.0,1.0,0.0,0.0,0.41965912453224874,0.55,0.43676859259024053,0.0714169461200603,1.0,1.0,1.0,1.0
0.1,0.3,1000,0.5,99,prtf,0.03571639156134247,0.33,0.004605010218661534,0.06707959480594662,0.46359853350453073,0.27,0.39657219062090343,0.10334574940041688,1.0,1.0,1.2,0.4040610178208843,0.44280442804428044,1.0,0.22363860002236385,0.22251759747436428,0.38926055941703924,0.7,0.432995047218309,0.06404885149098917,1.0,1.0,1.0,1.0
0.1,0.3,1001,0.5,99,prtf,0.1585158426168815,0.01,-0.0018657604823300487,0.06104837760817872,0.4976379717082381,0.11,0.371514705529113,0.0975863877223686,,,,,0.0,1.0,0.0,0.0,0.5336188961112032,0.12,0.4475511876027287,0.06788168165425684,1.0,1.0,1.0,1.0
0.1,0.3,1002,0.5,99,prtf,0.10824964978234237,0.07,0.004704796159822412,0.05775057762421252,0.5716421193774668,0.08,0.3941591174619558,0.10436491477715722,11.0,0.16,6.0420875420875415,2.7394761977544486,0.44280442804428044,0.88,0.7536620820753663,0.3285740507313674,0.5162310160604441,0.15,0.45382502682751336,0.059573416240404166,1.0,1.0,1.0,1.0
0.1,0.3,1003,0.5,99,prtf,0.031615722532074064,0.37,0.0030229934122162237,0.06841408031848643,0.35216722580745086,0.69,0.4015441320230393,0.09012745721238383,,,,,0.0,1.0,0.0,0.0,0.5929939430128457,0.02,0.42162118425289874,0.06545567833095904,1.0,1.0,1.0,1.0
0.1,0.3,1004,0.5,99,prtf,0.06604517826967626,0.17,-0.00044273443175923076,0.06182517557594193,0.535003846602224,0.09,0.39517758771409844,0.09710744905996153,4.0,0.8405797101449275,3.7058823529411766,2.185835156007006,0.44280442804428044,1.0,0.297439338029744,0.20537262046983792,0.5353633954921716,0.16,0.4563590357929102,0.07824121702685617,1.0,1.0,1.0,1.0
0.1,0.3,1005,0.5,99,prtf,0.11972828934371267,0.04,0.0035068062213031827,0.05855675957808717,0.4007064326869474,0.4,0.3763741968143467,0.10110699294484478,,,,,0.0,1.0,0.0,0.0,0.45421982395552063,0.43,0.44460961021967177,0.063361982461906,1.0,1.0,1.0,1.0
0.1,0.3,1006,0.5,99,prtf,0.08813527737935173,0.13,0.001958506159055653,0.07424495325191258,0.6771426122022399,0.01,0.38329304015580956,0.10324066503178951,13.0,0.3,6.936195286195287,3.315671782213952,0.44280442804428044,0.58,0.9034999440903502,0.3856607796150862,0.539958084292535,0.08,0.4469756392708852,0.06009359558321343,1.0,1.0,1.0,1.0
0.1,0.3,1007,0.5,99,prtf,0.16563228927165008,0.02,0.004603946769098235,0.0659394454431737,0.5781168159601917,0.06,0.41242190326964856,0.09895833429545449,12.0,0.4,8.808080808080808,3.8780564448344212,0.44280442804428044,1.0,0.5859331320585935,0.21984495942827875,0.32800711056108994,0.94,0.44589939815526214,0.07419429247453228,1.0,1.0,1.0,1.0
0.1,0.3,1008,0.5,99,prtf,0.14729284744683238,0.02,-0.009355732950641625,0.06273649133162336,0.5568940482384019,0.08,0.38338298867366877,0.09272503800870512,10.0,0.52,7.363636363636363,3.274685046250033,0.44280442804428044,1.0,0.514368780051437,0.1638250682453366,0.5685666115272477,0.04,0.44643880832664923,0.06522145949879947,1.0,1.0,1.0,1.0
0.1,0.3,1009,0.5,99,prtf,0.15242681477048142,0.01,0.010760270041764216,0.05863134685605626,0.6058971944355177,0.03,0.39099593159721474,0.0964869081378058,27.0,0.04,12.162289562289564,5.688159314085558,0.44280442804428044,0.58,0.9169182600916921,0.4062928546315059,0.3948511113712493,0.82,0.4487072449240066,0.06709545345985164,1.0,1.0,1.0,1.0
0.1,0.3,1010,0.5,99,prtf,0.09244224593767493,0.1,0.0053304717609756695,0.06536624459463747,0.46706269565510766,0.23,0.3896120766024416,0.10162146335396227,,,,,0.0,1.0,0.0,0.0,0.48912259505556493,0.27,0.4379908720045795,0.07041394589191292,1.0,1.0,1.0,1.0
0.1,0.3,1011,0.5,99,prtf,0.14323874086771735,0.01,-0.001648576353074099,0.05434170389559457,0.6883921551601362,0.01,0.3846964942823397,0.09387205256067627,9.0,0.26,17.744612794612795,7.546154968516057,1.3284132841328413,0.26,0.7134071340713408,0.35299249431277196,0.5017380003369801,0.21,0.44104470542224705,0.06442526224295818,1.0,1.0,1.0,1.0
0.1,0.3,1012,0.5,99,prtf,0.15749552405569234,0.01,-0.01160068874594869,0.058771695928349126,0.3800779979668947,0.54,0.39570394589280705,0.1025917870099669,,,,,0.0,1.0,0.0,0.0,0.508164080388594,0.14,0.4368853404517341,0.06824715198839404,1.0,1.0,1.0,1.0
0.1,0.3,1013,0.5,99,prtf,0.10940629867632122,0.08,0.0007554443236887926,0.07323865864371537,0.4631045559471996,0.22,0.39514943292124843,0.09245837927164831,,,,,0.0,1.0,0.0,0.0,0.5774600092351226,0.03,0.44348349364702777,0.06721562961544571,1.0,1.0,1.0,1.0
0.1,0.3,1014,0.5,99,prtf,0.0766486565594373,0.18,0.002708484019715801,0.06730337913209453,0.5123853248720179,0.1,0.3726591677058287,0.0985208393633355,,,,,0.0,1.0,0.0,0.0,0.3877733887428341,0.83,0.4466398121536163,0.0593115026683413,1.0,1.0,1.0,1.0
0.1,0.3,1015,0.5,99,prtf,0.11300341215280658,0.02,-0.002326933729372546,0.056021236409533846,0.4356180022477523,0.29,0.37147765152787277,0.09004499392495754,,,,,0.0,1.0,0.0,0.0,0.4554174626460348,0.34,0.43291302326551145,0.06643213944643311,1.0,1.0,1.0,1.0
0.1,0.3,1016,0.5,99,prtf,0.09626251772079666,0.12,0.010644275884486739,0.06398919171776397,0.397085881538364,0.49,0.3899387688734964,0.10492109556901394,,,,,0.0,1.0,0.0,0.0,0.3875382684208259,0.77,0.43413016502213075,0.06507329526910151,1.0,1.0,1.0,1.0
0.1,0.3,1017,0.5,99,prtf,0.14404018790788137,0.01,0.005290397211389851,0.061014145522369244,0.5365956160095584,0.03,0.3837211694826737,0.0818451315362303,12.0,0.32323232323232326,7.5,3.8382233862669586,0.44280442804428044,1.0,0.44727720004472793,0.09991824434693747,0.5173229259613527,0.16,0.44584762742464146,0.06895158506603374,1.0,1.0,1.0,1.0
0.1,0.3,1018,0.5,99,prtf,0.03782606143507433,0.31,0.005000704329721856,0.06034511047214269,0.33427399916703937,0.66,0.3824985667456323,0.0896955437156563,,,,,0.0,1.0,0.0,0.0,0.439849044771093,0.48,0.44173662890422133,0.06366948001767102,1.0,1.0,1.0,1.0
0.1,0.3,1019,0.5,99,prtf,0.09203227666908091,0.11,0.006549074493380898,0.05981342137147433,0.5335811764976652,0.06,0.39331255331548026,0.08675242475530155,,,4.0,2.6457513110645907,0.0,1.0,0.01341831600134183,0.07629174770549632,0.4920582890061838,0.25,0.4546216107865072,0.061991163872147474,1.0,1.0,1.0,1.0
0.1,0.3,1020,0.5,99,prtf,0.08713185298302514,0.07,-0.005790265091088467,0.05336106523278414,0.47947678990353176,0.11,0.3781904768415662,0.09141155636239973,,,,,0.0,1.0,0.0,0.0,0.45603405935355623,0.43,0.4484168797816109,0.07080100124274749,1.0,1.0,1.0,1.0
0.1,0.3,1021,0.5,99,prtf,-0.012280777493933118,0.59,0.006497484034745879,0.06110039100652105,0.40391613469617993,0.52,0.40625687491585977,0.08931208501576789,,,,,0.0,1.0,0.0,0.0,0.5295805819228507,0.07,0.443586075180221,0.06536716014033704,1.0,1.0,1.0,1.0
0.1,0.3,1022,0.5,99,prtf,0.0871713192349885,0.07,-0.003329943390845712,0.05695220043482408,0.4627701038096762,0.2,0.3906447935207633,0.08975525104992406,,,,,0.0,1.0,0.0,0.0,0.5232249813306913,0.07,0.4385835195875875,0.06395400695753914,1.0,1.0,1.0,1.0
0.1,0.3,1023,0.5,99,prtf,0.02812875189985866,0.34,-0.0012553391091073014,0.062410064233876864,0.4721481580599558,0.19,0.38127370449818154,0.0960375815481052,,,,,0.0,1.0,0.0,0.0,0.4858414692021832,0.29,0.4460052824216987,0.06450119588834906,1.0,1.0,1.0,1.0
0.1,0.3,1024,0.5,99,prtf,0.158854925436305,0.02,-0.01740070585103968,0.06705892638027777,0.4035245589949309,0.4,0.38026710153847565,0.08881194626333416,,,,,0.0,1.0,0.0,0.0,0.47498372877049955,0.32,0.442514798601186,0.06561140814162647,1.0,1.0,1.0,1.0
0.1,0.3,1025,0.5,99,prtf,0.13242582159371213,0.06,0.0012862212812263703,0.07014721893299664,0.48911337748795997,0.18,0.38677679184879565,0.10771372472174566,,,,,0.0,1.0,0.0,0.0,0.45927919050410104,0.45,0.4489528597647574,0.07060244225208287,1.0,1.0,1.0,1.0
0.1,0.3,1026,0.5,99,prtf,-0.015464899659366595,0.67,0.002505187153160369,0.05613170950258007,0.4437968374591019,0.24,0.38215215636500455,0.09243639366678955,,,,,0.0,1.0,0.0,0.0,0.3433715447741737,0.95,0.45357893128591575,0.07045822455096101,1.0,1.0,1.0,1.0
0.1,0.3,1027,0.5,99,prtf,0.10586337250530917,0.04,-0.0018705236899366588,0.05693930449101996,0.5200477928217446,0.1,0.4051773564307308,0.09240509454123236,,,3.5,2.1213203435596424,0.0,1.0,0.008945544000894555,0.0626155478834948,0.4988961598774245,0.21,0.44675495203828464,0.06312395280425272,1.0,1.0,1.0,1.0
0.1,0.3,1028,0.5,99,prtf,0.1385591045938264,0.01,0.0041606505311970006,0.0697845498918165,0.4324611769368194,0.31,0.39095974345987144,0.09329571314204865,,,,,0.0,1.0,0.0,0.0,0.6026980070033725,0.01,0.44580088489606284,0.0671819352755244,1.0,1.0,1.0,1.0
0.1,0.3,1029,0.5,99,prtf,0.19143939026233514,0.02,0.013889081713846015,0.057342229692169885,0.5307129821291839,0.06,0.4096643531976874,0.08600791457707455,,,8.0875,3.601793534708322,0.0,1.0,0.18114726601811473,0.2222222250291429,0.5384339893903182,0.13,0.43508437357174456,0.07567495482320005,1.0,1.0,1.0,1.0
0.1,0.6,1000,0.5,99,prtf,0.4229521014276801,0.01,0.003767521384575505,0.14488675759284292,0.8553606746039453,0.01,0.5831045861199119,0.13631634530085318,50.5,0.02,19.25964405964406,4.085790701974663,0.8856088560885609,0.02,2.319132282231913,0.4200138067072378,0.4844756138183685,0.45,0.4744708862997481,0.0647239266223557,1.0,1.0,1.0,1.0
0.1,0.6,1001,0.5,99,prtf,0.49584691417937277,0.01,-0.010714520455405416,0.14793236468053364,0.8763513527720418,0.01,0.5601254913323152,0.15278980590298866,44.0,0.02,19.922618683224744,3.8032554877267946,1.1070110701107012,0.02,2.844682992284468,0.4974527634549951,0.5709247775013733,0.09,0.4696320491105775,0.07001183005938943,1.0,1.0,1.0,1.0
0.1,0.6,1002,0.5,99,prtf,0.4181733749070257,0.01,0.01659722220401192,0.10284663157542756,0.9144989533878584,0.01,0.6393898273841248,0.11272843087102914,18.8,0.92,18.631770081770085,4.915400410521368,2.2140221402214024,1.0,2.2296768422229682,0.47680223053625403,0.4625303060745885,0.6,0.47950112740371514,0.05865521862576487,1.0,1.0,1.0,1.0
0.1,0.6,1003,0.5,99,prtf,0.47826146702463906,0.01,-0.011528674762311265,0.19166007092103246,0.8088256758944434,0.03,0.5658324267200008,0.15064710901616885,52.333333333333336,0.06,28.348833573833577,8.045672120784063,1.3284132841328413,0.08,2.3906966342390694,0.4615865279844046,0.635284100084136,0.02,0.4888285062349507,0.06587292169086442,1.0,1.0,1.0,1.0
